logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190621063429_12830303_006_02-47.log:	   Memory (MB)          :    5002        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190621191922_12910305_006_02-57.log:	   Memory (MB)          :    9511        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190622185343_13060305_006_02-55.log:	   Memory (MB)          :    1074        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190625062608_13440303_006_02-49.log:	   Memory (MB)          :    2325        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190625191102_13520305_006_02-59.log:	   Memory (MB)          :    7998        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190626060029_13590303_006_02-46.log:	   Memory (MB)          :     378        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190712052659_02160403_006_02-61.log:	   Memory (MB)          :    4493        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190712181153_02240405_006_02-68.log:	   Memory (MB)          :    4563        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190716051841_02770403_006_02-62.log:	   Memory (MB)          :    3729        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190716180335_02850405_006_02-69.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190716180335_02850405_006_02-69.log:	   Memory (MB)          :    7533        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190720051023_03380403_006_02-63.log:	   Memory (MB)          :    1820        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190720175517_03460405_006_02-71.log:	   Memory (MB)          :    3849        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190721172938_03610405_006_02-70.log:	   Memory (MB)          :    2210        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190724050206_03990403_006_02-67.log:	   Memory (MB)          :    1498        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190724174700_04070405_006_02-74.log:	   Memory (MB)          :    1565        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190725043628_04140403_006_02-65.log:	   Memory (MB)          :       60     8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190725172121_04220405_006_02-73.log:	   Memory (MB)          :    2582        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190728045349_04600403_006_02-66.log:	   Memory (MB)          :      74        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190728173843_04680405_006_02-72.log:	   Memory (MB)          :    4874        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190729042810_04750403_006_02-64.log:	   Memory (MB)          :     764        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190729171304_04830405_006_02-75.log:	   Memory (MB)          :    2405        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190801044531_05210403_006_02-76.log:	   Memory (MB)          :              8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190801044531_05210403_006_02-76.log:	   Memory (MB)          :       43     8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190801173024_05290405_006_02-86.log:	   Memory (MB)          :    1068        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190802041952_05360403_006_02-78.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190802041952_05360403_006_02-78.log:	   Memory (MB)          :    2286        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190802170446_05440405_006_02-87.log:	   Memory (MB)          :    3640        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190806041133_05970403_006_02-77.log:	   Memory (MB)          :              8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190806041133_05970403_006_02-77.log:	   Memory (MB)          :    3260        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190806165626_06050405_006_02-88.log:	   Memory (MB)          :    2829        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190810040312_06580403_006_02-79.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190810040312_06580403_006_02-79.log:	   Memory (MB)          :    4066        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190810164806_06660405_006_02-89.log:	   Memory (MB)          :    5292        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190814035453_07190403_006_02-80.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190814035453_07190403_006_02-80.log:	   Memory (MB)          :              8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190814035453_07190403_006_02-80.log:	   Memory (MB)          :              8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190814035453_07190403_006_02-80.log:	   Memory (MB)          :    3706        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190814163946_07270405_006_02-90.log:	   Memory (MB)          :    8234        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190818034635_07800403_006_02-81.log:	   Memory (MB)          :               8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190818034635_07800403_006_02-81.log:	   Memory (MB)          :              8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190818034635_07800403_006_02-81.log:	   Memory (MB)          :    3166        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190818163128_07880405_006_02-91.log:	   Memory (MB)          :    8770        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190822162310_08490405_006_02-92.log:	   Memory (MB)          :    7136        8192      8192 
logs/job_GrIS_2019_2200_CW-15301129_ATL03_20190823155731_08640405_006_02-93.log:	   Memory (MB)          :    1811        8192      8192 
