ATL03_20190501075713_05050303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190501204205_05130305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190502073133_05200303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190502201626_05280305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190503070553_05350303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190503195047_05430305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190505074853_05660303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190506072313_05810303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190506200807_05890305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190507065734_05960303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190507194227_06040305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190509074033_06270303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190510071453_06420303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190510195947_06500305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190511064914_06570303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190511193407_06650305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190513073212_06880303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190514070633_07030303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190514195126_07110305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190515064053_07180303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190515192547_07260305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190517072351_07490303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190518065811_07640303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190518194304_07720305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190519063231_07790303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190519191724_07870305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190522064950_08250303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190522193443_08330305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190523062411_08400303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190523190904_08480305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190526064130_08860303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190526192623_08940305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190527061551_09010303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190527190044_09090305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190528183505_09240305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190530063310_09470303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190530191803_09550305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190531060731_09620303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190531185224_09700305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190601054151_09770303_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
ATL03_20190601182644_09850305_006_02.h5,geojsons/simplified_GRE_2500_CE.geojson,GrIS_2019_simplified_GRE_2500_CE
