https://n5eil02u.ecs.nsidc.org/esir/5000005624133/264283914/processed_ATL03_20190928144236_00260505_006_02.h5,ATL03_20190928144236_00260505_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,205.76,6675MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266480754/processed_ATL03_20190503084011_05360303_006_02.h5,ATL03_20190503084011_05360303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,230.48,6997MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266483485/processed_ATL03_20190507083151_05970303_006_02.h5,ATL03_20190507083151_05970303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,263.53,7426MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266493137/processed_ATL03_20190511082331_06580303_006_02.h5,ATL03_20190511082331_06580303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,152.34,5981MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266503689/processed_ATL03_20190502090550_05210303_006_02.h5,ATL03_20190502090550_05210303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,1.35,4018MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266607650/processed_ATL03_20190519080649_07800303_006_02.h5,ATL03_20190519080649_07800303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,509.56,10625MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266607890/processed_ATL03_20190528072429_09170303_006_02.h5,ATL03_20190528072429_09170303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,141.5,5840MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266610949/processed_ATL03_20190515081511_07190303_006_02.h5,ATL03_20190515081511_07190303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,322.0,8186MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266612221/processed_ATL03_20190531074148_09630303_006_02.h5,ATL03_20190531074148_09630303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,33.03,4430MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266615825/processed_ATL03_20190523204321_08490305_006_02.h5,ATL03_20190523204321_08490305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,573.69,11458MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266621770/processed_ATL03_20190523075828_08410303_006_02.h5,ATL03_20190523075828_08410303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,956.89,16440MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266621807/processed_ATL03_20190527075008_09020303_006_02.h5,ATL03_20190527075008_09020303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,288.76,7754MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266665199/processed_ATL03_20190528200922_09250305_006_02.h5,ATL03_20190528200922_09250305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,215.76,6805MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266673223/processed_ATL03_20190524201742_08640305_006_02.h5,ATL03_20190524201742_08640305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,177.9,6313MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266679529/processed_ATL03_20190531202641_09710305_006_02.h5,ATL03_20190531202641_09710305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,199.9,6599MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266721313/processed_ATL03_20190519205142_07880305_006_02.h5,ATL03_20190519205142_07880305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,850.15,15052MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266740199/processed_ATL03_20190503212504_05440305_006_02.h5,ATL03_20190503212504_05440305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,249.53,7244MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266791099/processed_ATL03_20190515210004_07270305_006_02.h5,ATL03_20190515210004_07270305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,782.04,14167MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266823051/processed_ATL03_20190527203501_09100305_006_02.h5,ATL03_20190527203501_09100305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,580.86,11552MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266918435/processed_ATL03_20190520202602_08030305_006_02.h5,ATL03_20190520202602_08030305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,49.93,4650MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/266994527/processed_ATL03_20190507211645_06050305_006_02.h5,ATL03_20190507211645_06050305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,244.07,7173MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267018614/processed_ATL03_20190502215043_05290305_006_02.h5,ATL03_20190502215043_05290305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,117.11,5523MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267018636/processed_ATL03_20190511210825_06660305_006_02.h5,ATL03_20190511210825_06660305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,400.52,9207MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267035220/processed_ATL03_20190613065109_11610303_006_02.h5,ATL03_20190613065109_11610303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,311.85,8055MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267038201/processed_ATL03_20190601071608_09780303_006_02.h5,ATL03_20190601071608_09780303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,179.82,6338MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267038211/processed_ATL03_20190609065929_11000303_006_02.h5,ATL03_20190609065929_11000303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,215.53,6802MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267041842/processed_ATL03_20190626060029_13590303_006_02.h5,ATL03_20190626060029_13590303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,14.4,4188MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267042384/processed_ATL03_20190621063429_12830303_006_02.h5,ATL03_20190621063429_12830303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,529.19,10880MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267042551/processed_ATL03_20190617064249_12220303_006_02.h5,ATL03_20190617064249_12220303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,345.0,8485MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267042775/processed_ATL03_20190625062608_13440303_006_02.h5,ATL03_20190625062608_13440303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,270.13,7512MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267043783/processed_ATL03_20190605070748_10390303_006_02.h5,ATL03_20190605070748_10390303_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,294.0,7822MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267072794/processed_ATL03_20190604201821_10320305_006_02.h5,ATL03_20190604201821_10320305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,7.51,4098MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267073837/processed_ATL03_20190605195242_10470305_006_02.h5,ATL03_20190605195242_10470305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,364.22,8735MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267074780/processed_ATL03_20190601200102_09860305_006_02.h5,ATL03_20190601200102_09860305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,288.37,7749MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267077645/processed_ATL03_20190609194422_11080305_006_02.h5,ATL03_20190609194422_11080305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,311.55,8051MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267082918/processed_ATL03_20190622185343_13060305_006_02.h5,ATL03_20190622185343_13060305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,108.67,5413MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267082933/processed_ATL03_20190618190203_12450305_006_02.h5,ATL03_20190618190203_12450305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,16.33,4213MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267085063/processed_ATL03_20190621191922_12910305_006_02.h5,ATL03_20190621191922_12910305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,877.65,15410MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267085386/processed_ATL03_20190617192743_12300305_006_02.h5,ATL03_20190617192743_12300305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,1142.64,18855MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267087611/processed_ATL03_20190625191102_13520305_006_02.h5,ATL03_20190625191102_13520305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,704.89,13164MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267095175/processed_ATL03_20190613193602_11690305_006_02.h5,ATL03_20190613193602_11690305_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,818.2,14637MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267710141/processed_ATL03_20190712052659_02160403_006_02.h5,ATL03_20190712052659_02160403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,315.72,8105MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267711339/processed_ATL03_20190716051841_02770403_006_02.h5,ATL03_20190716051841_02770403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,282.67,7675MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267715707/processed_ATL03_20190720051023_03380403_006_02.h5,ATL03_20190720051023_03380403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,155.4,6021MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267716170/processed_ATL03_20190729042810_04750403_006_02.h5,ATL03_20190729042810_04750403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,101.84,5324MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267716326/processed_ATL03_20190725043628_04140403_006_02.h5,ATL03_20190725043628_04140403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,1.0,4013MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267717719/processed_ATL03_20190728045349_04600403_006_02.h5,ATL03_20190728045349_04600403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,42.96,4559MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267720849/processed_ATL03_20190724050206_03990403_006_02.h5,ATL03_20190724050206_03990403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,156.47,6035MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267742243/processed_ATL03_20190712181153_02240405_006_02.h5,ATL03_20190712181153_02240405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,436.23,9671MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267742994/processed_ATL03_20190716180335_02850405_006_02.h5,ATL03_20190716180335_02850405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,819.04,14648MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267754989/processed_ATL03_20190721172938_03610405_006_02.h5,ATL03_20190721172938_03610405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,163.23,6122MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267759210/processed_ATL03_20190720175517_03460405_006_02.h5,ATL03_20190720175517_03460405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,393.18,9112MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267759230/processed_ATL03_20190728173843_04680405_006_02.h5,ATL03_20190728173843_04680405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,477.33,10206MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267763253/processed_ATL03_20190725172121_04220405_006_02.h5,ATL03_20190725172121_04220405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,212.65,6765MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267763257/processed_ATL03_20190724174700_04070405_006_02.h5,ATL03_20190724174700_04070405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,137.77,5792MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/267768662/processed_ATL03_20190729171304_04830405_006_02.h5,ATL03_20190729171304_04830405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,207.77,6702MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268199652/processed_ATL03_20190801044531_05210403_006_02.h5,ATL03_20190801044531_05210403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,1.0,4013MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268199663/processed_ATL03_20190806041133_05970403_006_02.h5,ATL03_20190806041133_05970403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,199.01,6588MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268200534/processed_ATL03_20190802041952_05360403_006_02.h5,ATL03_20190802041952_05360403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,186.71,6428MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268203870/processed_ATL03_20190810040312_06580403_006_02.h5,ATL03_20190810040312_06580403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,259.14,7369MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268209198/processed_ATL03_20190814035453_07190403_006_02.h5,ATL03_20190814035453_07190403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,224.48,6919MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268210122/processed_ATL03_20190818034635_07800403_006_02.h5,ATL03_20190818034635_07800403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,206.52,6685MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268213416/processed_ATL03_20190827030418_09170403_006_02.h5,ATL03_20190827030418_09170403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,102.3,5330MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268215024/processed_ATL03_20190826032957_09020403_006_02.h5,ATL03_20190826032957_09020403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,46.42,4604MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268215673/processed_ATL03_20190831025558_09780403_006_02.h5,ATL03_20190831025558_09780403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,164.58,6140MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268216344/processed_ATL03_20190830032137_09630403_006_02.h5,ATL03_20190830032137_09630403_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,5.0,4065MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268252946/processed_ATL03_20190801173024_05290405_006_02.h5,ATL03_20190801173024_05290405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,98.44,5280MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268252949/processed_ATL03_20190802170446_05440405_006_02.h5,ATL03_20190802170446_05440405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,309.25,8021MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268265278/processed_ATL03_20190806165626_06050405_006_02.h5,ATL03_20190806165626_06050405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,272.88,7548MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268271393/processed_ATL03_20190810164806_06660405_006_02.h5,ATL03_20190810164806_06660405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,446.94,9811MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268423995/processed_ATL03_20190814163946_07270405_006_02.h5,ATL03_20190814163946_07270405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,1070.96,17923MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268434103/processed_ATL03_20190818163128_07880405_006_02.h5,ATL03_20190818163128_07880405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,979.9,16739MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268434108/processed_ATL03_20190822162310_08490405_006_02.h5,ATL03_20190822162310_08490405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,753.93,13802MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268437090/processed_ATL03_20190823155731_08640405_006_02.h5,ATL03_20190823155731_08640405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,179.45,6333MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268443724/processed_ATL03_20190827154911_09250405_006_02.h5,ATL03_20190827154911_09250405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,241.06,7134MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268443729/processed_ATL03_20190826161450_09100405_006_02.h5,ATL03_20190826161450_09100405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,587.84,11642MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268456722/processed_ATL03_20190830160630_09710405_006_02.h5,ATL03_20190830160630_09710405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,121.83,5584MB
https://n5eil02u.ecs.nsidc.org/esir/5000005624133/268456724/processed_ATL03_20190831154051_09860405_006_02.h5,ATL03_20190831154051_09860405_006_02,geojsons/simplified_GRE_2200_CW.geojson,GrIS_2019_2200_CW,geojsons/GRE_2200_CW.geojson,253.28,7293MB
