ATL03_20201101043956_05800911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201102041416_05950911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201103175713_06190911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201104173133_06340911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201105043134_06410911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201106040555_06560911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201107174853_06800911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201108172313_06950911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201110035737_07170911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201111174034_07410911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201112171455_07560911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201114034918_07780911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201115032339_07930911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201115173215_08020911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201116170636_08170911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201117164057_08320911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201118034058_08390911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
ATL03_20201119031519_08540911_005_01.h5,geojsons/waismeltregions_byrd.geojson,AIS_2020-21_waismeltregions_byrd
