ATL03_20211101133647_06121311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211101134230_06121312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211102131110_06271311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211102131653_06271312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211103000331_06341310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211103001111_06341311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211103124530_06421311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211103125114_06421312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211103233751_06491310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211103234532_06491311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211104135408_06581311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211104135951_06581312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211104231212_06641310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211104231953_06641311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211105132831_06731311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211105133414_06731312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211105224635_06791310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211105225416_06791311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211106130250_06881311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211106130833_06881312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211106235510_06951310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211107000251_06951311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211107123709_07031311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211107124252_07031312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211107232929_07101310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211107233710_07101311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211108134547_07191311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211108135130_07191312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211108230351_07251310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211108231132_07251311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211109132009_07341311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211109132552_07341312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211109223813_07401310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211109224554_07401311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211110125430_07491311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211110130014_07491312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211111122852_07641311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211111123435_07641312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211111232113_07711310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211111232854_07711311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211112133731_07801311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211112134314_07801312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211112225535_07861310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211112230315_07861311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211113131156_07951311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211113131739_07951312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211113223000_08011310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211113223741_08011311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211114124614_08101311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211114125157_08101312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211115122032_08251311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211115122615_08251312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211115231253_08321310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211115232034_08321311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211116115454_08401311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211116120037_08401312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211116132911_08411311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211116133454_08411312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211116224715_08471310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211116225456_08471311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211117130333_08561311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211117130916_08561312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211117222136_08621310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211117222917_08621311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211118123753_08711311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211118124337_08711312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211119121216_08861311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211119121759_08861312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211119230437_08931310_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211119231218_08931311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211120114634_09011311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211120115218_09011312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211120132052_09021311_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
ATL03_20211120132635_09021312_005_01.h5,geojsons/waismeltregions_filchner.geojson,AIS_2021-22_waismeltregions_filchner
