granule_url,granule_id,polygon,descriptor,polygon_full,size_mb,mem_request,dsk_request
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/264268224/processed_ATL03_20190921160753_13070405_006_02.h5,ATL03_20190921160753_13070405_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,392.26,8140MB,2480650KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/264268495/processed_ATL03_20190923151635_13370405_006_02.h5,ATL03_20190923151635_13370405_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,471.82,9169MB,2679550KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/264272434/processed_ATL03_20190929155114_00420505_006_02.h5,ATL03_20190929155114_00420505_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,411.39,8388MB,2528475KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/264279985/processed_ATL03_20190922154214_13220405_006_02.h5,ATL03_20190922154214_13220405_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,304.59,7007MB,2261475KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/264281189/processed_ATL03_20190924145056_13520405_006_02.h5,ATL03_20190924145056_13520405_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,141.3,4083MB,1853250KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/264283914/processed_ATL03_20190928144236_00260505_006_02.h5,ATL03_20190928144236_00260505_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,522.05,9819MB,2805125KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/264292546/processed_ATL03_20190928161653_00270505_006_02.h5,ATL03_20190928161653_00270505_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,125.67,3764MB,1814175KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266477474/processed_ATL03_20190504094849_05520303_006_02.h5,ATL03_20190504094849_05520303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,755.73,12841MB,3389325KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266477972/processed_ATL03_20190505092310_05670303_006_02.h5,ATL03_20190505092310_05670303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,387.38,8077MB,2468450KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624143/266483924/processed_ATL03_20190506085731_05820303_006_02.h5,ATL03_20190506085731_05820303_006_02,geojsons/simplified_GRE_2200_NW.geojson,GrIS_2019_2200_NW,geojsons/GRE_2200_NW.geojson,700.89,12132MB,3252225KB
