https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264801691/processed_ATL03_20221106012604_07071710_006_01.h5,ATL03_20221106012604_07071710_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4783MB,2160560KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264801887/processed_ATL03_20221109014321_07531710_006_01.h5,ATL03_20221109014321_07531710_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5113MB,2228187KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264801912/processed_ATL03_20221106141347_07151712_006_01.h5,ATL03_20221106141347_07151712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5567MB,2321360KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264802832/processed_ATL03_20221102000006_06451710_006_01.h5,ATL03_20221102000006_06451710_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,4930MB,2190614KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264803070/processed_ATL03_20221101020003_06311710_006_01.h5,ATL03_20221101020003_06311710_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6017MB,2413680KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264803100/processed_ATL03_20221101131329_06381712_006_01.h5,ATL03_20221101131329_06381712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6126MB,2436080KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264804357/processed_ATL03_20221108003444_07371710_006_01.h5,ATL03_20221108003444_07371710_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,5104MB,2226347KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264804518/processed_ATL03_20221101144746_06391712_006_01.h5,ATL03_20221101144746_06391712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6962MB,2607547KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264805527/processed_ATL03_20221109125646_07601712_006_01.h5,ATL03_20221109125646_07601712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6213MB,2453920KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264805768/processed_ATL03_20221105130508_06991712_006_01.h5,ATL03_20221105130508_06991712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6114MB,2433627KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264805926/processed_ATL03_20221109143104_07611712_006_01.h5,ATL03_20221109143104_07611712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,7617MB,2741947KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264806410/processed_ATL03_20221107134808_07301712_006_01.h5,ATL03_20221107134808_07301712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6587MB,2530587KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264806646/processed_ATL03_20221103135626_06691712_006_01.h5,ATL03_20221103135626_06691712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,7393MB,2695894KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264806730/processed_ATL03_20221111120527_07901712_006_01.h5,ATL03_20221111120527_07901712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6715MB,2556854KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264806827/processed_ATL03_20221104133047_06841712_006_01.h5,ATL03_20221104133047_06841712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6007MB,2411520KB
https://n5eil02u.ecs.nsidc.org/esir/5000005624174/264807343/processed_ATL03_20221106123930_07141712_006_01.h5,ATL03_20221106123930_07141712_006_01,geojsons/simplified_ANT_1000_East_Ap-B.geojson,AIS_2022-23_1000_East_Ap-B,geojsons/ANT_1000_East_Ap-B.geojson,6716MB,2557067KB
