,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
205,ATL03_20200720103248_03830803_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2020_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2020_2000_CE-135549_ATL03_20200720103248_03830803_006_01.h5-382.log,The job restarted too many times,False
206,ATL03_20200826085210_09470803_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2020_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2020_2000_CE-135549_ATL03_20200826085210_09470803_006_01.h5-383.log,The job restarted too many times,False
207,ATL03_20210519082737_08481105_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-135549_ATL03_20210519082737_08481105_006_01.h5-384.log,The job restarted too many times,False
208,ATL03_20210605072839_11071105_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2021_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2021_2000_CE-135549_ATL03_20210605072839_11071105_006_01.h5-385.log,The job restarted too many times,False
209,ATL03_20220819110428_08941605_006_01.h5,geojsons/simplified_GRE_2000_CE.geojson,GrIS_2022_2000_CE,geojsons/GRE_2000_CE.geojson,logs/job_GrIS_2022_2000_CE-135549_ATL03_20220819110428_08941605_006_01.h5-387.log,The job restarted too many times,False
210,ATL03_20190802183354_05450404_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2019_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2019_2000_NO-135549_ATL03_20190802183354_05450404_006_02.h5-388.log,The job restarted too many times,False
211,ATL03_20190811051151_06740403_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2019_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2019_2000_NO-135549_ATL03_20190811051151_06740403_006_02.h5-389.log,The job restarted too many times,False
212,ATL03_20190909021339_11150403_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2019_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2019_2000_NO-135549_ATL03_20190909021339_11150403_006_02.h5-391.log,The job restarted too many times,False
213,ATL03_20200801004728_05600804_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2020_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2020_2000_NO-135549_ATL03_20200801004728_05600804_006_01.h5-393.log,The job restarted too many times,False
214,ATL03_20210915043823_12761204_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2021_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2021_2000_NO-135549_ATL03_20210915043823_12761204_006_02.h5-395.log,The job restarted too many times,False
215,ATL03_20220530013709_10381504_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-135549_ATL03_20220530013709_10381504_006_01.h5-396.log,The job restarted too many times,False
216,ATL03_20220627144728_00871604_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-135549_ATL03_20220627144728_00871604_006_01.h5-397.log,The job restarted too many times,False
217,ATL03_20220715132252_03611604_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-135549_ATL03_20220715132252_03611604_006_02.h5-398.log,The job restarted too many times,False
218,ATL03_20220811125018_07731604_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-135549_ATL03_20220811125018_07731604_006_01.h5-399.log,The job restarted too many times,False
219,ATL03_20220707023406_02321603_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-135549_ATL03_20220707023406_02321603_006_02.h5-401.log,The job restarted too many times,False
220,ATL03_20190822144852_08480405_006_02.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2019_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2019_2000_NE-135549_ATL03_20190822144852_08480405_006_02.h5-402.log,The job restarted too many times,False
221,ATL03_20190609193913_11080304_006_02.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2019_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2019_2000_NO-135549_ATL03_20190609193913_11080304_006_02.h5-403.log,The job restarted too many times,False
222,ATL03_20200531020927_10010704_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2020_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2020_2000_NO-135549_ATL03_20200531020927_10010704_006_01.h5-405.log,The job restarted too many times,False
223,ATL03_20200809223051_06960804_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2020_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2020_2000_NO-135549_ATL03_20200809223051_06960804_006_01.h5-406.log,The job restarted too many times,False
224,ATL03_20220809134646_07431605_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-135549_ATL03_20220809134646_07431605_006_01.h5-409.log,The job restarted too many times,False
225,ATL03_20220825223404_09931604_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-135549_ATL03_20220825223404_09931604_006_01.h5-410.log,The job restarted too many times,False
226,ATL03_20210814163935_07951203_006_01.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2021_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2021_2000_SE-135549_ATL03_20210814163935_07951203_006_01.h5-411.log,The job restarted too many times,False
227,ATL03_20210515083558_07871105_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-135549_ATL03_20210515083558_07871105_006_01.h5-414.log,The job restarted too many times,False
228,ATL03_20220827214247_10231604_006_01.h5,geojsons/simplified_GRE_2000_NO.geojson,GrIS_2022_2000_NO,geojsons/GRE_2000_NO.geojson,logs/job_GrIS_2022_2000_NO-135549_ATL03_20220827214247_10231604_006_01.h5-417.log,The job restarted too many times,False
229,ATL03_20190612071648_11460303_006_02.h5,geojsons/simplified_GRE_2000_NW.geojson,GrIS_2019_2000_NW,geojsons/GRE_2000_NW.geojson,logs/job_GrIS_2019_2000_NW-135549_ATL03_20190612071648_11460303_006_02.h5-418.log,The job restarted too many times,False
230,ATL03_20190619072548_12530303_006_02.h5,geojsons/simplified_GRE_2000_NW.geojson,GrIS_2019_2000_NW,geojsons/GRE_2000_NW.geojson,logs/job_GrIS_2019_2000_NW-135549_ATL03_20190619072548_12530303_006_02.h5-419.log,The job restarted too many times,False
231,ATL03_20190907154951_10930405_006_02.h5,geojsons/simplified_GRE_2000_NW.geojson,GrIS_2019_2000_NW,geojsons/GRE_2000_NW.geojson,logs/job_GrIS_2019_2000_NW-135549_ATL03_20190907154951_10930405_006_02.h5-420.log,The job restarted too many times,False
232,ATL03_20190910160711_11390405_006_02.h5,geojsons/simplified_GRE_2000_NW.geojson,GrIS_2019_2000_NW,geojsons/GRE_2000_NW.geojson,logs/job_GrIS_2019_2000_NW-135549_ATL03_20190910160711_11390405_006_02.h5-421.log,The job restarted too many times,False
233,ATL03_20210111133549_02831011_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20210111133549_02831011_006_01.h5-423.log,The job restarted too many times,False
234,ATL03_20210115132727_03441011_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20210115132727_03441011_006_01.h5-424.log,The job restarted too many times,False
235,ATL03_20210208014312_07031012_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2020-21_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2020-21_1000_East_Jpp-K-135549_ATL03_20210208014312_07031012_006_01.h5-425.log,The job restarted too many times,False
236,ATL03_20181208103300_10810110_006_02.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2018-19_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2018-19_1000_West_Ep-F-135549_ATL03_20181208103300_10810110_006_02.h5-427.log,The job restarted too many times,False
237,ATL03_20190210051902_06680211_006_02.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2018-19_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2018-19_1000_West_Ep-F-135549_ATL03_20190210051902_06680211_006_02.h5-431.log,The job restarted too many times,False
238,ATL03_20190227200841_09370212_006_02.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2018-19_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2018-19_1000_West_Ep-F-135549_ATL03_20190227200841_09370212_006_02.h5-433.log,The job restarted too many times,False
239,ATL03_20191122060739_08600512_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20191122060739_08600512_006_01.h5-434.log,The job restarted too many times,False
240,ATL03_20200107033856_01740611_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200107033856_01740611_006_01.h5-438.log,The job restarted too many times,False
241,ATL03_20200116152315_03190610_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200116152315_03190610_006_01.h5-440.log,The job restarted too many times,False
242,ATL03_20200129144020_05170611_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200129144020_05170611_006_01.h5-441.log,The job restarted too many times,False
243,ATL03_20200131025442_05400612_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200131025442_05400612_006_01.h5-442.log,The job restarted too many times,False
244,ATL03_20200201040320_05560612_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200201040320_05560612_006_01.h5-443.log,The job restarted too many times,False
245,ATL03_20200210032059_06930612_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200210032059_06930612_006_01.h5-444.log,The job restarted too many times,False
246,ATL03_20200212053231_07250611_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200212053231_07250611_006_01.h5-445.log,The job restarted too many times,False
247,ATL03_20200219145936_08380610_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200219145936_08380610_006_01.h5-447.log,The job restarted too many times,False
248,ATL03_20200220020718_08450611_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200220020718_08450611_006_01.h5-448.log,The job restarted too many times,False
249,ATL03_20200223022438_08910611_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200223022438_08910611_006_01.h5-449.log,The job restarted too many times,False
250,ATL03_20200229043334_09840611_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200229043334_09840611_006_01.h5-451.log,The job restarted too many times,False
251,ATL03_20200229135137_09900610_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-135549_ATL03_20200229135137_09900610_006_01.h5-452.log,The job restarted too many times,False
252,ATL03_20201115221507_08050911_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201115221507_08050911_006_01.h5-453.log,The job restarted too many times,False
253,ATL03_20201128151303_09990912_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201128151303_09990912_006_01.h5-454.log,The job restarted too many times,False
254,ATL03_20201130233405_10350910_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201130233405_10350910_006_01.h5-455.log,The job restarted too many times,False
255,ATL03_20201202004243_10510910_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201202004243_10510910_006_01.h5-456.log,The job restarted too many times,False
256,ATL03_20201205134202_11050911_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201205134202_11050911_006_01.h5-458.log,The job restarted too many times,False
257,ATL03_20201210222608_11870910_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201210222608_11870910_006_01.h5-459.log,The job restarted too many times,False
258,ATL03_20201213132523_12270911_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201213132523_12270911_006_01.h5-461.log,The job restarted too many times,False
259,ATL03_20201217131705_12880911_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201217131705_12880911_006_01.h5-462.log,The job restarted too many times,False
260,ATL03_20201220212552_13390911_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201220212552_13390911_006_01.h5-463.log,The job restarted too many times,False
261,ATL03_20201221130846_13490911_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201221130846_13490911_006_01.h5-464.log,The job restarted too many times,False
262,ATL03_20201229111748_00831011_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20201229111748_00831011_006_01.h5-467.log,The job restarted too many times,False
263,ATL03_20210105130106_01911011_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210105130106_01911011_006_01.h5-470.log,The job restarted too many times,False
264,ATL03_20210106124110_02061012_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210106124110_02061012_006_01.h5-472.log,The job restarted too many times,False
265,ATL03_20210115101852_03421011_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210115101852_03421011_006_01.h5-474.log,The job restarted too many times,False
266,ATL03_20210116205315_03641011_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210116205315_03641011_006_01.h5-475.log,The job restarted too many times,False
267,ATL03_20210117185314_03781011_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210117185314_03781011_006_01.h5-476.log,The job restarted too many times,False
268,ATL03_20210127113355_05261012_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210127113355_05261012_006_01.h5-477.log,The job restarted too many times,False
269,ATL03_20210203222932_06401010_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210203222932_06401010_006_01.h5-479.log,The job restarted too many times,False
270,ATL03_20210211112032_07551011_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210211112032_07551011_006_01.h5-480.log,The job restarted too many times,False
271,ATL03_20210211112615_07551012_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210211112615_07551012_006_01.h5-481.log,The job restarted too many times,False
272,ATL03_20210215094338_08151012_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210215094338_08151012_006_01.h5-482.log,The job restarted too many times,False
273,ATL03_20210216183800_08361011_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210216183800_08361011_006_01.h5-483.log,The job restarted too many times,False
274,ATL03_20210216213854_08381010_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210216213854_08381010_006_01.h5-484.log,The job restarted too many times,False
275,ATL03_20210220195618_08981010_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210220195618_08981010_006_01.h5-486.log,The job restarted too many times,False
276,ATL03_20210223074700_09361011_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210223074700_09361011_006_01.h5-489.log,The job restarted too many times,False
277,ATL03_20210226173001_09881011_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210226173001_09881011_006_01.h5-490.log,The job restarted too many times,False
278,ATL03_20210228085258_10131012_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-135549_ATL03_20210228085258_10131012_006_01.h5-491.log,The job restarted too many times,False
279,ATL03_20181122142822_08390112_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20181122142822_08390112_006_02.h5-492.log,The job restarted too many times,False
280,ATL03_20181129143715_09460112_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20181129143715_09460112_006_02.h5-493.log,The job restarted too many times,False
281,ATL03_20181208135459_10830112_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20181208135459_10830112_006_02.h5-496.log,The job restarted too many times,False
282,ATL03_20181220150418_12670112_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20181220150418_12670112_006_02.h5-497.log,The job restarted too many times,False
283,ATL03_20181228002539_13800110_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20181228002539_13800110_006_02.h5-498.log,The job restarted too many times,False
284,ATL03_20190108131404_01690212_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20190108131404_01690212_006_02.h5-500.log,The job restarted too many times,False
285,ATL03_20190118134016_03220212_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20190118134016_03220212_006_02.h5-501.log,The job restarted too many times,False
286,ATL03_20190119114021_03360212_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20190119114021_03360212_006_02.h5-502.log,The job restarted too many times,False
287,ATL03_20190130222754_05110210_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20190130222754_05110210_006_02.h5-504.log,The job restarted too many times,False
288,ATL03_20190202224515_05570210_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20190202224515_05570210_006_02.h5-505.log,The job restarted too many times,False
289,ATL03_20190213224551_07250210_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20190213224551_07250210_006_02.h5-507.log,The job restarted too many times,False
290,ATL03_20190226110836_09160212_006_02.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2018-19_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2018-19_1000_East_K-A-135549_ATL03_20190226110836_09160212_006_02.h5-508.log,The job restarted too many times,False
291,ATL03_20191120095408_08320510_006_01.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2019-20_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2019-20_1000_East_K-A-135549_ATL03_20191120095408_08320510_006_01.h5-511.log,The job restarted too many times,False
292,ATL03_20191202092906_10150510_006_01.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2019-20_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2019-20_1000_East_K-A-135549_ATL03_20191202092906_10150510_006_01.h5-512.log,The job restarted too many times,False
293,ATL03_20191223193515_13420512_006_01.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2019-20_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2019-20_1000_East_K-A-135549_ATL03_20191223193515_13420512_006_01.h5-514.log,The job restarted too many times,False
294,ATL03_20200104062230_01300610_006_01.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2019-20_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2019-20_1000_East_K-A-135549_ATL03_20200104062230_01300610_006_01.h5-515.log,The job restarted too many times,False
295,ATL03_20200215054210_07710610_006_01.h5,geojsons/simplified_ANT_1000_East_K-A.geojson,AIS_2019-20_1000_East_K-A,geojsons/ANT_1000_East_K-A.geojson,logs/job_AIS_2019-20_1000_East_K-A-135549_ATL03_20200215054210_07710610_006_01.h5-517.log,The job restarted too many times,False
