,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
55,ATL03_20230214214536_08601812_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2022-23_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2022-23_1000_West_Ep-F-138198_ATL03_20230214214536_08601812_006_01.h5-3412.log,The job restarted too many times,False
56,ATL03_20220103083257_01841410_006_01.h5,geojsons/simplified_ANT_1000_East_Dp-E.geojson,AIS_2021-22_1000_East_Dp-E,geojsons/ANT_1000_East_Dp-E.geojson,logs/job_AIS_2021-22_1000_East_Dp-E-138198_ATL03_20220103083257_01841410_006_01.h5-7624.log,The job restarted too many times,False
57,ATL03_20230118075607_04391810_006_01.h5,geojsons/simplified_ANT_1000_West_G-H.geojson,AIS_2022-23_1000_West_G-H,geojsons/ANT_1000_West_G-H.geojson,logs/job_AIS_2022-23_1000_West_G-H-138198_ATL03_20230118075607_04391810_006_01.h5-8176.log,The job restarted too many times,False
58,ATL03_20220111235913_03161410_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2021-22_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2021-22_1000_West_H-Hp-138198_ATL03_20220111235913_03161410_006_01.h5-8360.log,The job restarted too many times,False
59,ATL03_20230120195239_04771812_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2022-23_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2022-23_1000_West_H-Hp-138198_ATL03_20230120195239_04771812_006_01.h5-8565.log,The job restarted too many times,False
60,ATL03_20230123200955_05231812_006_01.h5,geojsons/simplified_ANT_1000_West_H-Hp.geojson,AIS_2022-23_1000_West_H-Hp,geojsons/ANT_1000_West_H-Hp.geojson,logs/job_AIS_2022-23_1000_West_H-Hp-138198_ATL03_20230123200955_05231812_006_01.h5-8572.log,The job restarted too many times,False
61,ATL03_20230118173514_04451812_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2022-23_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2022-23_1000_Peninsula_I-Ipp-138198_ATL03_20230118173514_04451812_006_01.h5-8791.log,The job restarted too many times,False
62,ATL03_20230207165341_07501812_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2022-23_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2022-23_1000_Peninsula_I-Ipp-138198_ATL03_20230207165341_07501812_006_01.h5-8809.log,The job restarted too many times,False
63,ATL03_20211209081421_11891310_006_01.h5,geojsons/simplified_ANT_1000_East_E-Ep.geojson,AIS_2021-22_1000_East_E-Ep,geojsons/ANT_1000_East_E-Ep.geojson,logs/job_AIS_2021-22_1000_East_E-Ep-138198_ATL03_20211209081421_11891310_006_01.h5-8873.log,The job restarted too many times,False
64,ATL03_20211230071440_01221411_006_01.h5,geojsons/simplified_ANT_1000_East_E-Ep.geojson,AIS_2021-22_1000_East_E-Ep,geojsons/ANT_1000_East_E-Ep.geojson,logs/job_AIS_2021-22_1000_East_E-Ep-138198_ATL03_20211230071440_01221411_006_01.h5-8973.log,The job restarted too many times,False
65,ATL03_20230119122056_04571811_006_01.h5,geojsons/simplified_ANT_1000_East_E-Ep.geojson,AIS_2022-23_1000_East_E-Ep,geojsons/ANT_1000_East_E-Ep.geojson,logs/job_AIS_2022-23_1000_East_E-Ep-138198_ATL03_20230119122056_04571811_006_01.h5-9502.log,The job restarted too many times,False
66,ATL03_20230228013204_10611811_006_01.h5,geojsons/simplified_ANT_1000_East_E-Ep.geojson,AIS_2022-23_1000_East_E-Ep,geojsons/ANT_1000_East_E-Ep.geojson,logs/job_AIS_2022-23_1000_East_E-Ep-138198_ATL03_20230228013204_10611811_006_01.h5-9688.log,The job restarted too many times,False
67,ATL03_20230103203805_02181810_006_01.h5,geojsons/simplified_ANT_1000_East_B-C.geojson,AIS_2022-23_1000_East_B-C,geojsons/ANT_1000_East_B-C.geojson,logs/job_AIS_2022-23_1000_East_B-C-138198_ATL03_20230103203805_02181810_006_01.h5-9806.log,The job restarted too many times,False
68,ATL03_20220130204219_06041411_006_01.h5,geojsons/simplified_ANT_1000_East_Jpp-K.geojson,AIS_2021-22_1000_East_Jpp-K,geojsons/ANT_1000_East_Jpp-K.geojson,logs/job_AIS_2021-22_1000_East_Jpp-K-138198_ATL03_20220130204219_06041411_006_01.h5-974.log,Transfer input files failure,False
69,ATL03_20221203040938_11211711_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2022-23_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2022-23_1000_West_Ep-F-138198_ATL03_20221203040938_11211711_006_01.h5-2681.log,Transfer input files failure,False
70,ATL03_20221207005243_11801711_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2022-23_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2022-23_1000_West_Ep-F-138198_ATL03_20221207005243_11801711_006_01.h5-2717.log,Transfer input files failure,False
71,ATL03_20221228103748_01201810_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2022-23_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2022-23_1000_West_Ep-F-138198_ATL03_20221228103748_01201810_006_01.h5-2930.log,Transfer input files failure,False
72,ATL03_20230225231507_10291811_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2022-23_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2022-23_1000_West_Ep-F-138198_ATL03_20230225231507_10291811_006_01.h5-3525.log,Transfer input files failure,False
73,ATL03_20211221172827_13781312_006_01.h5,geojsons/simplified_ANT_1000_West_F-G.geojson,AIS_2021-22_1000_West_F-G,geojsons/ANT_1000_West_F-G.geojson,logs/job_AIS_2021-22_1000_West_F-G-138198_ATL03_20211221172827_13781312_006_01.h5-4102.log,Transfer input files failure,False
74,ATL03_20220112215916_03301410_006_01.h5,geojsons/simplified_ANT_1000_West_J-Jpp.geojson,AIS_2021-22_1000_West_J-Jpp,geojsons/ANT_1000_West_J-Jpp.geojson,logs/job_AIS_2021-22_1000_West_J-Jpp-138198_ATL03_20220112215916_03301410_006_01.h5-5542.log,Transfer input files failure,False
