,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
22,ATL03_20210531080238_10311105_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210531080238_10311105_006_01.h5-637.log,memory usage exceeded request_memory,True
23,ATL03_20210613071200_12291105_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210613071200_12291105_006_01.h5-671.log,memory usage exceeded request_memory,True
24,ATL03_20210613180127_12361103_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210613180127_12361103_006_01.h5-672.log,memory usage exceeded request_memory,True
25,ATL03_20210617175307_12971103_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210617175307_12971103_006_01.h5-681.log,memory usage exceeded request_memory,True
26,ATL03_20210621065520_13511105_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210621065520_13511105_006_01.h5-690.log,memory usage exceeded request_memory,True
27,ATL03_20210625064700_00251205_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210625064700_00251205_006_01.h5-700.log,memory usage exceeded request_memory,True
28,ATL03_20210629063841_00861205_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210629063841_00861205_006_01.h5-710.log,memory usage exceeded request_memory,True
29,ATL03_20210703171948_01541203_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210703171948_01541203_006_01.h5-724.log,memory usage exceeded request_memory,True
30,ATL03_20210715165450_03371203_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210715165450_03371203_006_01.h5-752.log,memory usage exceeded request_memory,True
31,ATL03_20210724161232_04741203_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-138199_ATL03_20210724161232_04741203_006_01.h5-775.log,memory usage exceeded request_memory,True
