,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
30,ATL03_20190928130819_00250505_006_02.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2019_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2019_2000_NE-197770_ATL03_20190928130819_00250505_006_02.h5-3491.log,memory usage exceeded request_memory,True
31,ATL03_20210919152440_13441203_006_02.h5,geojsons/simplified_GRE_2000_SW.geojson,GrIS_2021_2000_SW,geojsons/GRE_2000_SW.geojson,logs/job_GrIS_2021_2000_SW-197770_ATL03_20210919152440_13441203_006_02.h5-3617.log,memory usage exceeded request_memory,True
32,ATL03_20210507085236_06651105_006_01.h5,geojsons/simplified_GRE_2000_NE.geojson,GrIS_2021_2000_NE,geojsons/GRE_2000_NE.geojson,logs/job_GrIS_2021_2000_NE-197770_ATL03_20210507085236_06651105_006_01.h5-3710.log,memory usage exceeded request_memory,True
33,ATL03_20190926135937_13820405_006_02.h5,geojsons/simplified_GRE_2000_SE.geojson,GrIS_2019_2000_SE,geojsons/GRE_2000_SE.geojson,logs/job_GrIS_2019_2000_SE-197770_ATL03_20190926135937_13820405_006_02.h5-3796.log,memory usage exceeded request_memory,True
34,ATL03_20191114122804_07420510_006_01.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2019_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2019_1000_Peninsula_I-Ipp-197770_ATL03_20191114122804_07420510_006_01.h5-3864.log,memory usage exceeded request_memory,True
35,ATL03_20200206111502_06370611_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-197770_ATL03_20200206111502_06370611_006_01.h5-112.log,The job restarted too many times,False
36,ATL03_20200301041337_09990612_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2019-20_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2019-20_1000_West_Ep-F-197770_ATL03_20200301041337_09990612_006_01.h5-150.log,The job restarted too many times,False
37,ATL03_20201203221707_10800910_006_01.h5,geojsons/simplified_ANT_1000_West_Ep-F.geojson,AIS_2020-21_1000_West_Ep-F,geojsons/ANT_1000_West_Ep-F.geojson,logs/job_AIS_2020-21_1000_West_Ep-F-197770_ATL03_20201203221707_10800910_006_01.h5-154.log,The job restarted too many times,False
38,ATL03_20190122150622_03840212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_Ipp-J.geojson,AIS_2018-19_1000_Peninsula_Ipp-J,geojsons/ANT_1000_Peninsula_Ipp-J.geojson,logs/job_AIS_2018-19_1000_Peninsula_Ipp-J-197770_ATL03_20190122150622_03840212_006_02.h5-633.log,The job restarted too many times,False
39,ATL03_20190223103751_08700210_006_02.h5,geojsons/simplified_ANT_1000_East_Dp-E.geojson,AIS_2018-19_1000_East_Dp-E,geojsons/ANT_1000_East_Dp-E.geojson,logs/job_AIS_2018-19_1000_East_Dp-E-197770_ATL03_20190223103751_08700210_006_02.h5-1449.log,The job restarted too many times,False
