,granule,geojson,description,geojson_full,fn,hold_reason,is_memory
37,ATL03_20201230011844_00921010_006_01.h5,geojsons/simplified_ANT_1000_East_Dp-E.geojson,AIS_2020-21_1000_East_Dp-E,geojsons/ANT_1000_East_Dp-E.geojson,logs/job_AIS_2020-21_1000_East_Dp-E-114218_ATL03_20201230011844_00921010_006_01.h5-13712.log,memory usage exceeded request_memory,True
38,ATL03_20210103011025_01531010_006_01.h5,geojsons/simplified_ANT_1000_East_Dp-E.geojson,AIS_2020-21_1000_East_Dp-E,geojsons/ANT_1000_East_Dp-E.geojson,logs/job_AIS_2020-21_1000_East_Dp-E-114218_ATL03_20210103011025_01531010_006_01.h5-13718.log,memory usage exceeded request_memory,True
39,ATL03_20210111005348_02751010_006_01.h5,geojsons/simplified_ANT_1000_East_Dp-E.geojson,AIS_2020-21_1000_East_Dp-E,geojsons/ANT_1000_East_Dp-E.geojson,logs/job_AIS_2020-21_1000_East_Dp-E-114218_ATL03_20210111005348_02751010_006_01.h5-13728.log,memory usage exceeded request_memory,True
40,ATL03_20181120182818_08110112_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20181120182818_08110112_006_02.h5-15224.log,memory usage exceeded request_memory,True
41,ATL03_20181125175410_08870112_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20181125175410_08870112_006_02.h5-15229.log,memory usage exceeded request_memory,True
42,ATL03_20181215171233_11920112_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20181215171233_11920112_006_02.h5-15250.log,memory usage exceeded request_memory,True
43,ATL03_20181219170415_12530112_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20181219170415_12530112_006_02.h5-15253.log,memory usage exceeded request_memory,True
44,ATL03_20181223165556_13140112_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20181223165556_13140112_006_02.h5-15257.log,memory usage exceeded request_memory,True
45,ATL03_20190105160520_01250212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20190105160520_01250212_006_02.h5-15272.log,memory usage exceeded request_memory,True
46,ATL03_20190122150622_03840212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20190122150622_03840212_006_02.h5-15287.log,memory usage exceeded request_memory,True
47,ATL03_20190125152345_04300212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20190125152345_04300212_006_02.h5-15288.log,memory usage exceeded request_memory,True
48,ATL03_20190130144951_05060212_006_02.h5,geojsons/simplified_ANT_1000_Peninsula_I-Ipp.geojson,AIS_2018-19_1000_Peninsula_I-Ipp,geojsons/ANT_1000_Peninsula_I-Ipp.geojson,logs/job_AIS_2018-19_1000_Peninsula_I-Ipp-114218_ATL03_20190130144951_05060212_006_02.h5-15295.log,memory usage exceeded request_memory,True
