lat,lon,xatc,depth,conf,h_fit_surf,h_fit_bed,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,AOT,WVP,SCL,MSK_CLDPRB,MSK_SNWPRB,cloudScore,ndwi,SZA,SAA,VZA_B1,VZA_B2,VZA_B3,VZA_B4,VZA_B5,VZA_B6,VZA_B7,VZA_B8,VZA_B8A,VZA_B9,VZA_B11,VZA_B12,VAA_B1,VAA_B2,VAA_B3,VAA_B4,VAA_B5,VAA_B6,VAA_B7,VAA_B8,VAA_B8A,VAA_B9,VAA_B11,VAA_B12,tdiff_sec,plot_id,S2_id,IS2_id
-72.98776045694055,67.26021410430225,100.5,0.0,1.0,0.0,0.0,8826.0,9146.686735653811,9038.765757290686,8494.07839448103,8438.193477579178,7924.6669802445895,7370.595170899969,7617.1677641894,6874.803700219503,6906.0,111.53276889306994,145.3549702100972,198,420.63938538726893,11,0,100.0,0.7278143618689245,0.036994333089212954,57.910671056037366,62.656279311701404,7.222611310611767,7.043460039873265,7.0648533705937835,7.094273196451361,7.114356304611845,7.136879845647451,7.162342856997826,7.052761268728322,7.190165145055533,7.25674567958486,7.134776653346376,7.198870416451818,136.3697785579,126.44720647782111,128.72007867644618,130.78960618501117,131.916350651885,133.02175139264415,134.1315555572018,127.58582631915169,135.22085084375635,137.47028701741425,132.92542365208368,135.54148523442598,3593,0,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
-72.98780479126751,67.26019196216548,105.5,0.0,1.0,0.0,0.0,8826.0,9165.145551713298,9045.2587236718,8495.6177302735,8474.910719899404,7887.28575919522,7390.202766425652,7587.878025778056,6825.414649481295,6906.0,110.2024520591009,143.25369380697893,198,421.68972021376925,11,0,100.0,0.5639735932096824,0.03791046914278544,57.910627492368086,62.656143386420396,7.222373252670818,7.043216305307822,7.064610301899229,7.094031009373393,7.114114773206875,7.136639037042887,7.162102858493009,7.052517825863997,7.189925990685656,7.256508699863563,7.134535878348123,7.1986316579780745,136.3709095780207,126.4474793115847,128.7205525757011,130.79025865160665,131.91710086021672,133.0225995461819,134.1324984063203,127.58620075749434,135.22188786848818,137.4715119558609,132.92625939718323,135.54254551066782,3593,1,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
-72.98784912502886,67.26016981332818,110.5,0.0,1.0,0.0,0.0,8826.0,9195.755667506299,9067.639798488668,8518.866498740555,8508.413098236777,7856.650503778338,7408.511964735517,7596.564231738034,6785.334068010076,6906.0,109.60264483627205,142.04754408060455,198,424.21977329974817,11,0,100.0,0.4064861460957179,0.038210759586816176,57.91058392883067,62.65600746548247,7.222135212962632,7.042972586744489,7.064367249629735,7.093788839235618,7.113873258958857,7.13639824578001,7.161862877626169,7.052274399186076,7.189686854315614,7.256271738555953,7.1342951205834435,7.19839291747115,136.37203989584208,126.44775193674275,128.7210261497508,130.79091069426337,131.91785058927366,133.02344716051095,134.13344066409473,127.58657492493451,135.22292424602304,137.47273613423488,132.9270946122381,135.54360512791706,3593,2,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
-72.98789345507937,67.26014762053057,115.5,0.0,1.0,0.0,0.0,8820.976168077768,9211.647538413297,9068.274694261525,8525.659454374412,8482.102226403264,7872.089996864222,7404.210410787084,7628.275948573222,6803.734713076203,6904.91376607087,110.14455942301662,142.40169332079023,198,423.70711821887744,11,0,100.0,0.5001567889620572,0.03867487236466165,57.91054036525345,62.655871572031124,7.221897273788988,7.042728968946654,7.064124298205316,7.093546770034996,7.113631845581092,7.136157555263363,7.161622997466928,7.0520310733005065,7.189447818665005,7.256034877523624,7.134054463479299,7.198154277532743,136.3731693231197,126.44802430086074,128.72149931362966,130.79156219942354,131.9185997098321,133.02429409128868,134.1343821715619,127.58694875227971,135.22395980300175,137.47395934993358,132.92792915438406,135.54466390874111,3593,3,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
-72.98793778524521,67.26012542347557,120.5,0.0,1.0,0.0,0.0,8810.36799248356,9233.6010021923,9064.60131537739,8519.15064202944,8427.735671782026,7915.458502975258,7395.277481991858,7659.180707798312,6851.23551518948,6902.62010648293,111.25681177575949,143.28217976824305,198,420.6201064829315,11,0,100.0,0.6623864704040089,0.040244485727112714,57.91049680137197,62.65573567986899,7.221659344608599,7.042485358601817,7.063881354704471,7.093304709329538,7.113390440950214,7.135916873716251,7.161383126614716,7.0517877550743115,7.189208792727631,7.255798026716677,7.133813815230301,7.197915647284651,136.374298040024,126.44829645274372,128.72197214773846,130.79221327523706,131.9193483452225,133.02514047640022,134.13532308070532,127.58732230462645,135.22499470524264,137.4751817968712,132.92876316019849,135.5457220229836,3593,4,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
-72.98798211580358,67.26010321192884,125.5,0.0,1.0,0.0,0.0,8799.006581009087,9205.984330930745,9042.324036352242,8491.557505484174,8367.092760890006,7968.305546850517,7382.689125665937,7673.308680664371,6907.67471012222,6900.163585083047,112.31682858038234,143.71200250705112,198,417.0250705108117,11,0,100.0,0.7909746161078032,0.04036870386013432,57.91045323606532,62.65559979165675,7.221421440978149,7.042241771739443,7.063638435089652,7.093062672999645,7.113149060891914,7.135676216904945,7.161143280771949,7.051544460506028,7.188969792139582,7.255561201607067,7.133573191607583,7.19767704234123,136.37542601368503,126.44856838185646,128.7224446361431,130.7928639010572,131.9200964722053,133.0259862901449,134.13626336345334,127.58769556862175,135.22602892234153,137.47640343983133,132.92959660420325,135.54677943954863,3593,5,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
-72.98802644607159,67.26008099796934,130.5,0.0,1.0,0.0,0.0,8790.115227629516,9178.755416012558,9041.095133437992,8479.851805337523,8313.542857142858,8017.910832025121,7367.004395604397,7695.433594976453,6959.927472527473,6898.241130298274,112.95572998430143,143.24615384615387,198,414.14442700156985,11,0,100.0,0.8025117739403455,0.039578637313481234,57.91040967098999,62.65546390540782,7.221183546856639,7.041998191737097,7.063395522827707,7.092820644618161,7.112907689045521,7.135435568540661,7.1609034437267605,7.051301173014891,7.188730800770282,7.255324386252445,7.133332576311256,7.197438446591477,136.37655323888126,126.44884008771793,128.7229167775006,130.7935140746919,131.92084408811272,133.0268315291798,134.13720301582666,127.58806854343439,135.22706244962217,137.4776242728639,132.93042948331498,135.5478361537779,3593,6,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
-72.98807077401948,67.26005876473182,135.5,0.0,1.0,0.0,0.0,8788.803340687045,9164.828238260321,9044.359281437126,8485.376615190671,8316.770879294043,7992.653640088243,7374.807752915222,7708.078159470531,6947.041285849354,6897.242672549636,113.54774661203906,143.11692404664356,198,414.0,11,0,100.0,0.6353608572329025,0.03849539587280216,57.91036610663825,62.65532803356193,7.220945703288924,7.041754660828173,7.063152659989406,7.092578666053927,7.112666367142715,7.135194970205605,7.160663656898802,7.051057934760015,7.188491859869861,7.255087621483075,7.133092010932084,7.197199901225389,136.37767960532202,126.44911153990829,128.72338852236533,130.79416372993705,131.92159111755421,133.02767610916715,134.1381419448402,127.58844118887991,135.22809518555903,137.47884417714604,132.93126171414607,135.5488920618119,3593,7,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
-72.98811510238127,67.26003653510763,140.5,0.0,1.0,0.0,0.0,8783.842435655994,9169.10985561833,9034.307595731323,8502.367859384805,8345.620213433771,7909.571876961706,7403.341494036407,7716.597614563713,6889.4635907093525,6878.138418079095,114.77871939736345,143.4871311989956,198,414.14312617702444,11,0,100.0,0.448524795982423,0.037729838273086715,57.91032254236057,62.65519215930416,7.220707854814232,7.041511121857327,7.062909789657974,7.092336680683033,7.112425038754296,7.134954365682474,7.160423864301003,7.050814688695491,7.188252913692846,7.254850852138519,7.132851439235507,7.196961350576206,136.37880522492128,126.4493827681521,128.7238599202031,130.79481293361562,131.9223376368429,133.02852011553725,134.13908024476305,127.58881354484261,135.22912723309398,137.48006327319882,132.9320933812969,135.54994726909936,3593,8,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
-72.98815943334944,67.2600143282364,145.5,0.0,1.0,0.0,0.0,8775.776072658942,9176.528656435954,9017.395552771686,8512.51111807078,8373.169433134983,7836.336047604134,7423.754149702475,7716.722831193235,6848.002818665832,6847.075164422174,116.30253679924837,143.5994362668337,198,415.2853116191669,11,0,100.0,0.35295959912308167,0.03753835973177857,57.91027897770164,62.65505626887839,7.220469955650422,7.041267527634351,7.062666864842082,7.092094641757998,7.1121836572944925,7.134713708561453,7.160184019714703,7.050571387722371,7.188013916221269,7.2546140326856605,7.132610814796912,7.196722748690707,136.3799301865949,126.44965379603349,128.72433101031183,130.79546173883847,131.9230837066394,133.02936361618342,134.14001799050666,127.5891856429977,135.2301586740155,137.4812816567568,132.93292455202095,135.55100185943556,3593,9,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_1_00
