lat,lon,xatc,depth,conf,h_fit_surf,h_fit_bed,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,AOT,WVP,SCL,MSK_CLDPRB,MSK_SNWPRB,cloudScore,ndwi,SZA,SAA,VZA_B1,VZA_B2,VZA_B3,VZA_B4,VZA_B5,VZA_B6,VZA_B7,VZA_B8,VZA_B8A,VZA_B9,VZA_B11,VZA_B12,VAA_B1,VAA_B2,VAA_B3,VAA_B4,VAA_B5,VAA_B6,VAA_B7,VAA_B8,VAA_B8A,VAA_B9,VAA_B11,VAA_B12,tdiff_sec,plot_id,S2_id,IS2_id
67.28798697966545,-49.000620943013665,128.5,0.0,1.0,0.0,0.0,6220.706750392465,5662.7601255886975,5341.8866562009425,4790.368602825745,4860.56671899529,4457.757299843014,3856.7343799058085,3508.9001569858715,3397.06781789639,3573.9789638932493,212.67378335949766,178.2891679748822,138,959.5372056514911,11,0,90.17551020408163,3.44050235478807,0.0834574552202304,44.177339641455504,172.98986010244445,7.460782509885746,7.2692360042492705,7.29412245767079,7.326346488060069,7.347882085070452,7.371690460328513,7.398330054898704,7.280297234302585,7.4272083887463225,7.495588012064429,7.368897750551984,7.435544730114463,125.36251291378466,115.60292641080758,117.84330834074403,119.87673336695374,120.98744363946047,122.07352516816549,123.16301669372658,116.72255119145858,124.23281716624511,126.43692701927611,122.00329491415631,124.5871107179241,-147531,0,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
67.28794244317405,-49.00063431205098,133.5,0.0,1.0,0.0,0.0,6218.1839296924045,5869.28028876334,5510.932203389831,4965.593220338983,4884.519774011299,4445.274325172631,3858.637162586315,3633.443188951663,3385.658505963591,3569.7495291902073,208.26365348399247,174.20903954802262,138,957.3094789704959,11,0,89.76585059635907,3.3515379786566233,0.08340541010148146,44.17733733835824,172.99000855527152,7.46043848534844,7.268879583137501,7.293767993750135,7.325994289357981,7.347531288769126,7.37134121087416,7.397982446224674,7.279941727595438,7.426862549503188,7.495245993384347,7.368548762689128,7.435199982420862,125.3616867715571,115.60278211211904,117.84300250870449,119.87630470404055,120.98693701677762,122.07293905939468,123.16235104998299,116.7223266687148,124.23207064965823,126.43601729111847,122.002054460029,124.58551680724923,-147531,1,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
67.28789790670139,-49.00064766654451,138.5,0.0,1.0,0.0,0.0,6215.748038908063,6115.004079071226,5756.062127392533,5174.496705365547,4942.113272670223,4412.195481644179,3862.4992155632253,3795.0429871352376,3363.491684970191,3565.665829934108,200.19516786946974,167.28553498588008,138,955.275494195168,11,0,89.07122685911516,3.122058362096016,0.08330814547639012,44.17733502969011,172.99015700866858,7.460094463360962,7.268523168362988,7.293413535069386,7.325642094861188,7.347180496378324,7.370991964588899,7.397634840408483,7.279586226721761,7.426516712056193,7.494903976119953,7.3681997743012655,7.434855231581225,125.36086647253143,115.60263964027648,117.84269944596406,119.87587960816727,120.9864344362681,122.0723574314963,123.16169035027535,116.72210445648788,124.23132951130414,126.43511385231076,122.00082218109563,124.58393305842681,-147531,2,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
67.28785336698185,-49.000661012874296,143.5,0.0,1.0,0.0,0.0,6213.526976160604,6226.553011292345,5871.167189460477,5245.524466750313,5007.440401505646,4379.176286072773,3869.255646173149,3823.2189460476784,3342.2732120451706,3561.9422835633613,191.6634253450439,159.9774153074028,138,953.0978670012545,11,0,88.39711417816812,2.9473023839397743,0.08551446295753341,44.17733271734624,172.9903054739357,7.459750424569951,7.268166739824572,7.293059061648801,7.32528988472808,7.346829688141385,7.370642701810256,7.397287217886996,7.279230711637239,7.426170856947638,7.4945619410374755,7.3678507657566294,7.434510458224546,125.3600519167157,115.60249897142722,117.84239911064999,119.87545802310721,120.9859358331035,122.0717802108208,123.16103451225219,116.72188452195687,124.23059365995502,126.43421659386219,121.99959794553725,124.58235930420658,-147531,3,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
67.2878088261233,-49.00067435634025,148.5,0.0,1.0,0.0,0.0,6211.5219573400245,6214.318381430363,5851.236198243413,5191.38582183187,5075.9692597239655,4362.276035131744,3886.873274780427,3742.3613550815558,3334.0326223337515,3558.580928481807,185.168130489335,154.33626097867,138,951.0690087829362,11,0,88.0909661229611,2.862296110414053,0.0896860501875821,44.17733040370344,172.99045394450235,7.459406391710395,7.267810321021116,7.292704596870336,7.324937682202681,7.3464788872162945,7.370293445601866,7.39693960162314,7.278875205786242,7.425825007029991,7.49421991074673,7.367501760119145,7.4341656851589635,125.35924309967996,115.60236009774356,117.84210149575676,119.87503994176757,120.98544120069342,122.07120739123395,123.16038353037322,116.72166685768175,124.22986309064359,126.43332551212812,121.99838176689809,124.58079556434373,-147531,4,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
67.28776428724657,-49.00068766002298,153.5,0.0,1.0,0.0,0.0,6148.719083490271,6010.682674199622,5668.241682360326,4972.035781544256,4977.006905210295,4286.626490897677,3812.1845574387958,3561.9234149403637,3269.727244193346,3433.151600753296,182.9005021971124,153.36001255492783,138,941.8656622724419,11,0,85.31858129315755,2.8672316384180796,0.0945710205392875,44.17732807516934,172.99060240717793,7.459062349560107,7.267453896476627,7.292350125280446,7.324585471871042,7.346128078213889,7.3699441806033725,7.396591976285927,7.278519693702179,7.425479147022446,7.493877870082586,7.367152741952868,7.4338208970100945,125.35844029634029,115.60222310369268,117.84180673090421,119.87462553164174,120.98495072745042,122.07063918328178,123.15973763622952,116.72145157051551,124.22913805689738,126.43244090354192,121.99717395410367,124.57924222367862,-147531,5,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
67.28771974901915,-49.000700950671764,158.5,0.0,1.0,0.0,0.0,6011.528692380058,5797.185324553154,5479.825650674195,4746.716525556602,4736.05863907181,4121.473816243338,3638.590467231108,3380.708058952651,3128.8472875509565,3157.795233615554,179.54280338664162,152.7861398557542,138,922.3280025086235,11,0,79.24176857949203,2.8284728755095645,0.09962808967020274,44.17732574174668,172.99075086843948,7.458718316574007,7.267097485084597,7.291995665717536,7.324233272497224,7.3457772798510765,7.369594925479831,7.396244360484981,7.27816419425352,7.4251332954632,7.493535837418987,7.366803729978511,7.4334761123694575,125.35764331067234,115.60208792668006,117.84151472190118,119.8742146717085,120.98446427768124,122.07007543584434,123.15909666400164,116.72123858215687,124.22841837764932,126.43156255716956,121.99597429305139,124.57769901656788,-147531,6,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
67.28767521028178,-49.000714267387394,163.5,0.0,1.0,0.0,0.0,5863.703668861713,5675.376607086861,5345.160238319222,4620.498275321418,4473.380683599876,3942.608027594857,3449.1865788648493,3267.273126371904,2976.780181875197,2861.626215114456,175.9924741298213,152.29100031357797,138,901.2326748196925,11,0,72.68297271872062,2.650360614612732,0.10245640548408642,44.177323418188536,172.99089933514648,7.458374326097307,7.266741121061732,7.291641252281216,7.323881118029887,7.345426525981656,7.369245713980302,7.395896787857996,7.277808741603335,7.42478748585215,7.493193845944868,7.366454758018981,7.433131364791334,125.35685187256671,115.60195447825163,117.84122533725765,119.87380719371288,120.98398166323169,122.06951593975508,123.1584603846024,116.72102778277083,124.22770380308569,126.43069018272931,121.9947824965478,124.57616558768456,-147531,7,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
67.28763067149262,-49.00072758674964,168.5,0.0,1.0,0.0,0.0,5748.849482596426,5533.499843211039,5170.613985575416,4479.557541549076,4266.239887111948,3802.6497334587657,3299.5638131075566,3133.7735967387903,2858.165569143933,2631.7808090310446,173.31514581373474,152.03229852618378,138,884.8278457196615,11,0,67.56726246472249,2.5114455942301666,0.10525679232259913,44.17732109561915,172.9910478039666,7.45803035621412,7.266384781891441,7.291286862538521,7.323528986141572,7.345075794343523,7.368896523915902,7.395549236292796,7.277453313273392,7.424441696172091,7.492851873852144,7.366105803845976,7.432786632236731,125.3560661291758,115.60182280745312,117.84093864928766,119.873403189926,120.98350298702934,122.0689608093456,123.15782892305091,116.7208192329276,124.2269944694538,126.42982393823189,121.99359871946962,124.57464212826342,-147531,8,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
67.28758613283281,-49.00074090001953,173.5,0.0,1.0,0.0,0.0,5736.0,5400.710608914001,5010.835530445702,4344.160703075958,4190.107344632769,3733.0985561833027,3232.883553044571,3015.2561205273078,2802.5367231638425,2606.0,173.4237288135594,151.18110483364725,138,883.0,11,0,65.05649717514127,2.513496547394853,0.10842112450865082,44.177318770728455,172.99119627362086,7.457686398810443,7.266028459234119,7.290932488181722,7.3231768685644685,7.344725076693271,7.368547347070998,7.395201697602397,7.277097900938684,7.4240959182721715,7.492509913067857,7.365756859231041,7.432441906549104,125.3552861312972,115.60169293128864,117.8406546830242,119.87300269225747,120.98302828462354,122.06841008411963,123.15720232251327,116.72061295359208,124.2262904238105,126.42896387821884,121.99242301499466,124.57312870393753,-147531,9,S2A_MSIL2A_20200704T145921_N0214_R125_T22WEV_20200704T173424,lake_greenland_melling_3_00
