lat,lon,xatc,depth,conf,h_fit_surf,h_fit_bed,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12,AOT,WVP,SCL,MSK_CLDPRB,MSK_SNWPRB,cloudScore,ndwi,SZA,SAA,VZA_B1,VZA_B2,VZA_B3,VZA_B4,VZA_B5,VZA_B6,VZA_B7,VZA_B8,VZA_B8A,VZA_B9,VZA_B11,VZA_B12,VAA_B1,VAA_B2,VAA_B3,VAA_B4,VAA_B5,VAA_B6,VAA_B7,VAA_B8,VAA_B8A,VAA_B9,VAA_B11,VAA_B12,tdiff_sec,plot_id,S2_id,IS2_id
-72.87499807704918,67.31336643962707,109.5,0.0,1.0,0.0,0.0,8767.0,9515.038388923851,9417.09754562618,8831.97734424166,8627.773757079927,8239.910635619888,7560.983008181245,7734.589049716804,6983.58401510384,6787.0,135.1724354940214,166.8628067967275,198,543.7756450597861,11,0,100.0,0.0,0.03723008987491274,58.021238545260246,63.00335098513944,7.875439249985809,7.680988200395775,7.707476667474651,7.740967366904579,7.762773841491301,7.787216010422189,7.814144153084359,7.692928437367421,7.843567708159135,7.9107600819472506,7.782922098630551,7.8502192144623795,120.12781366002774,121.63197850679023,121.27986148877991,120.95374879190561,120.78586938665046,120.60310535522622,120.43349927140558,121.45630991706555,120.25553895523029,119.94785415461196,120.69526979309997,120.27939234955977,3594,0,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
-72.87504244605967,67.313345310527,114.5,0.0,1.0,0.0,0.0,8767.0,9517.611790529947,9454.196299780495,8829.468798996551,8663.725619316401,8135.821574161181,7517.058325493885,7696.960802759485,6965.361868924429,6787.0,135.14455942301663,166.66729382251492,198,546.7826904985889,11,0,100.0,0.0,0.03750694766807885,58.021195095170036,63.003214327045995,7.875156706179092,7.6807303875030195,7.707212589275037,7.740697652534318,7.762501340306166,7.786940393334582,7.813865782353049,7.6926674640665444,7.843286311433258,7.9104746227776825,7.782648647102702,7.849939271387014,120.1425665622028,121.63645429083664,121.28669321078729,120.96273248996063,120.79601804503669,120.6144122850549,120.44595893277823,121.46196426204516,120.26914119590649,119.96376350012663,120.70640609727158,120.29326162560179,3594,1,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
-72.87508681503336,67.31332418558937,119.5,0.0,1.0,0.0,0.0,8767.0,9492.482607333122,9421.941711062362,8807.68160451269,8696.492008774678,8007.913506737698,7457.480727044814,7653.940457536823,6932.392040112818,6787.0,134.57756189282355,166.44061422751486,198,549.3190222500784,11,0,100.0,0.0,0.0374204840400916,58.021151645228244,63.003077666846856,7.874873755650495,7.680472439636491,7.70694831347278,7.740427681379066,7.762228551656389,7.786664454860659,7.813587058647929,7.692406324528732,7.843004527195887,7.910188722084393,7.782374894371656,7.849658951609256,120.15745121078105,121.64097072926825,121.29358649038323,120.97179681859365,120.80625764835304,120.62582044593037,120.4585300405302,121.46766971927009,120.2828650120502,119.97981484806135,120.71764206391762,120.3072547941377,3594,2,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
-72.87513118302907,67.31330309778394,124.5,0.0,1.0,0.0,0.0,8767.0,9448.25078369906,9387.408150470223,8773.163636363637,8715.85736677116,7887.227272727273,7395.048275862069,7594.415047021945,6890.30156739812,6787.0,133.32695924764894,166.12852664576806,198,551.2416927899686,11,0,100.0,0.0,0.037049107811966485,58.021108199094165,63.002940996204195,7.874590339836682,7.680214302711457,7.706683784829026,7.740157397174466,7.761955418774376,7.786388137667303,7.813307924139723,7.692144964087522,7.842722297078538,7.909902320785694,7.782100783512329,7.849378197042275,120.17247040150144,121.64552868631556,121.30054263425815,120.98094348922878,120.81659012700229,120.63733198585444,120.47121495939788,121.47342737428107,120.2967129829857,119.99601121120341,120.72897980868504,120.32137448444428,3594,3,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
-72.87517555092364,67.31328201381811,129.5,0.0,1.0,0.0,0.0,8781.686618614856,9396.204324663116,9328.531494829209,8739.123785647134,8703.180194296461,7872.199310560953,7378.216233155752,7552.842369163272,6869.225634597306,6818.757756189283,133.23064869946725,165.02475712942658,198,545.8636790974617,11,0,100.0,0.12190535882168602,0.036232073388427995,58.021064753142845,63.00280432378378,7.874306521985804,7.679956032970218,7.706419061324093,7.739886859477508,7.761682002005602,7.786111502981056,7.813028440844249,7.691883439858515,7.8424396839572434,7.909615482970861,7.781826375155304,7.849097070179339,120.18762011032824,121.65012691882785,121.3075597619208,120.99017003881491,120.8270127027685,120.64894381310728,120.48401028567572,121.47923566511605,120.31068139595301,120.0123482528145,120.7404162867897,120.33561691215583,3594,4,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
-72.87521992324567,67.3132609534476,134.5,0.0,1.0,0.0,0.0,8805.799747713656,9325.313150425734,9233.251340271208,8683.403342794072,8668.357615894041,7881.473982970672,7361.3664459161155,7502.589719331441,6834.580258593504,6847.363923052666,133.5884578997162,162.76663513087357,198,532.7231157363608,11,0,100.0,0.39419741406496384,0.03564439519459025,58.02102130478401,63.0026676280672,7.874022230211325,7.679697564115035,7.706154075224068,7.739615999274201,7.761408231707328,7.785834480453814,7.812748537794283,7.691621684819446,7.842156616188372,7.909328136104143,7.781551599456852,7.848815499723808,120.20290379067312,121.65476648456213,121.3146394800743,120.99947857589063,120.8375277557829,120.66065857773707,120.49691893818162,121.48509592412056,120.3247734360037,120.02882969566805,120.75195410837061,120.34998532446303,3594,5,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
-72.87526429597324,67.31323989523837,139.5,0.0,1.0,0.0,0.0,8822.382584093051,9265.916378497326,9143.09965419679,8613.371895630304,8622.607984910406,7869.906318767682,7321.275699465576,7455.427852876452,6780.486010688462,6860.975165042438,133.74724929267524,160.16127004086763,198,519.0414963847846,11,0,100.0,0.5768626218170385,0.03649722924437055,58.020977855991646,63.00253092951611,7.873737539475677,7.679438963227724,7.705888895573766,7.739344887387981,7.761134179590388,7.785557142787793,7.812468288577571,7.691359767039525,7.841873168327593,7.909040356091023,7.78127652844584,7.848533559794862,120.21831688759309,121.65944598497522,121.32177966668328,121.00886631730823,120.84813214516123,120.67247278303572,120.50993706612465,121.49100639083547,120.33898490150618,120.04545062979055,120.76358982973058,120.36447543823756,3594,6,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
-72.87530866901176,67.31321890243271,144.5,0.0,1.0,0.0,0.0,8826.506578947368,9193.87468671679,9026.235588972433,8515.969924812029,8582.979323308271,7857.4276315789475,7282.631578947367,7388.328320802004,6731.388157894737,6838.846804511278,133.69172932330827,158.0206766917293,198,508.9088345864661,11,0,100.0,0.6384711779448622,0.0382784138864469,58.02093441217776,63.002394206582984,7.873452323795802,7.679180114769466,7.705623404168397,7.739073403232238,7.760859723893922,7.785279366904687,7.812187568954028,7.691097569636942,7.84158921487014,7.908752015727989,7.781001039978872,7.848251125522496,120.23386578493427,121.66416738995427,121.3289833029328,121.01833716905686,120.85883027726923,120.68439133272278,120.52307006847823,121.49696954099515,120.35332168187992,120.06221793515923,120.7753282805953,120.3790932569983,3594,7,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
-72.87535304207533,67.31319791489496,149.5,0.0,1.0,0.0,0.0,8802.805259862243,9153.753287413901,8956.816530995617,8448.120225422666,8565.23982467126,7840.412022542266,7269.172824045086,7343.036944270507,6715.9749530369445,6742.879774577333,133.47244834063866,157.32874139010647,198,509.14370695053225,11,0,100.0,0.5560425798371949,0.04008852020647894,58.020890968550205,63.00225748098377,7.873166709285545,7.6789211322506485,7.705357717673912,7.738801666321937,7.760584985551065,7.785001275324154,7.811906502857296,7.690835207709164,7.841304881290992,7.908463242629287,7.780725255486106,7.847968321668587,120.24954309842379,121.66892842154351,121.33624694065571,121.02788661324612,120.86961705545409,120.69640855457745,120.53631170013692,121.50298251128534,120.36777696454845,120.07912365335514,120.78716387467449,120.3938318364649,3594,8,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
-72.87539741709367,67.31317693991708,154.5,0.0,1.0,0.0,0.0,8770.893763710437,9134.458163585085,8902.891883422126,8397.294891883424,8472.105922908182,7758.307740520215,7203.085553118147,7335.37323722971,6652.939830774053,6624.212472579129,133.16452522720152,155.44030084612976,198,508.6725164525228,11,0,100.0,0.4362268881228456,0.04204732232819832,58.020847523910696,63.00212074394047,7.872880668582277,7.678661989811762,7.705091809825637,7.738529650040092,7.760309937775977,7.784722841069666,7.811625063148128,7.690572655191407,7.841020140273282,7.908174009266081,7.780449148138206,7.847685121025687,120.26534985279099,121.67372939259104,121.34357105575397,121.03751527492615,120.88049318550166,120.70852523453381,120.54966282691188,121.50904569610988,120.38235169441572,120.09616888910878,120.79909738617246,120.40869214011927,3594,9,S2B_MSIL2A_20190103T034629_N0211_R075_T41CPV_20190103T070655,lake_amery_fricker_2_00
